,Location,YEAR,Month,Day,ShWave,UVA,UVB,UVindx,Lon,Lat,Temp,DewFrost,WBulbTemp2M,EarthSkin,SpecHumid2M,RelHumid2M,Precipitation,SfPressure,WiSpeed2M,WiDirect2M,WiSpeed10M,WiDirect10M,WSfSoil,Region,Farming,Rearing,Fishery
2708,HungYen,2022,November,10,2.33,6.74,0.18,0.95,106.0563,20.8433,23.43,21.37,22.4,23.51,15.81,poor_high,0.18,101.25,1.37,East,2.15,East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2709,HungYen,2022,November,11,3.1,8.47,0.23,1.19,106.0563,20.8433,24.23,22.05,23.13,24.23,16.48,poor_high,0.86,101.17,1.55,South_East,2.4,South_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2710,HungYen,2022,November,12,4.56,11.34,0.3,1.57,106.0563,20.8433,24.55,22.08,23.31,24.82,16.48,poor_high,0.05,101.07,1.3,South_East,2.08,South_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2711,HungYen,2022,November,13,2.67,7.43,0.2,1.06,106.0563,20.8433,24.35,22.16,23.26,24.55,16.6,poor_high,1.13,101.14,1.34,East,2.15,East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2712,HungYen,2022,November,14,3.72,9.8,0.27,1.4,106.0563,20.8433,24.49,22.21,23.35,24.58,16.66,poor_high,0.08,101.15,1.55,East,2.41,East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2713,HungYen,2022,November,15,3.38,8.95,0.24,1.27,106.0563,20.8433,24.64,22.66,23.65,24.76,17.09,poor_high,0.57,101.05,1.96,East,2.98,East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2714,HungYen,2022,November,16,4.02,10.37,0.28,1.49,106.0563,20.8433,25.12,23.09,24.11,25.33,17.58,poor_high,1.05,100.87,1.91,South_East,2.92,South_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2715,HungYen,2022,November,17,3.95,10.06,0.27,1.45,106.0563,20.8433,25.46,23.14,24.3,25.69,17.64,poor_high,2.66,100.86,1.59,South_East,2.48,South_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2716,HungYen,2022,November,18,3.88,9.95,0.27,1.48,106.0563,20.8433,25.37,23.34,24.35,25.55,17.82,poor_high,1.15,101.0,1.93,South_East,2.94,South_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2717,HungYen,2022,November,19,3.67,9.48,0.26,1.41,106.0563,20.8433,24.42,22.01,23.22,24.46,16.48,poor_high,2.07,101.09,2.06,East,3.19,East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2718,HungYen,2022,November,20,4.02,9.73,0.25,1.32,106.0563,20.8433,22.55,19.52,21.03,22.59,14.16,poor_high,1.22,101.02,1.81,East,2.77,East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2719,HungYen,2022,November,21,2.67,7.27,0.19,1.01,106.0563,20.8433,23.85,21.35,22.6,23.9,15.81,poor_high,0.12,100.86,1.49,East,2.36,East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2720,HungYen,2022,November,22,1.76,5.3,0.14,0.73,106.0563,20.8433,24.52,22.33,23.43,24.61,16.85,poor_high,3.68,100.81,1.52,North_East,2.4,North_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2721,HungYen,2022,November,23,2.5,7.0,0.19,0.98,106.0563,20.8433,23.88,21.29,22.58,23.76,15.81,poor_high,2.34,100.92,2.05,North_East,3.14,North_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2722,HungYen,2022,November,24,1.4,4.41,0.12,0.69,106.0563,20.8433,22.19,20.84,21.51,22.08,15.32,poor_high,11.74,101.04,1.95,North_East,2.93,North_East,0.81,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2723,HungYen,2022,November,25,1.62,4.9,0.14,0.75,106.0563,20.8433,23.04,21.25,22.14,23.28,15.75,poor_high,5.0,101.13,1.34,North_East,2.03,North_East,0.8,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2724,HungYen,2022,November,26,1.82,5.48,0.15,0.8,106.0563,20.8433,23.36,21.69,22.52,23.58,16.17,poor_high,15.66,100.95,1.98,East,2.89,East,0.84,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2725,HungYen,2022,November,27,3.83,9.73,0.24,1.27,106.0563,20.8433,25.61,23.93,24.76,25.52,18.55,poor_high,2.53,100.55,3.27,South,4.8,South,0.81,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2726,HungYen,2022,November,28,3.55,9.27,0.23,1.25,106.0563,20.8433,26.38,24.45,25.42,26.31,19.17,poor_high,0.05,100.53,2.79,South,4.12,South,0.8,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2727,HungYen,2022,November,29,3.52,9.09,0.23,-999.0,106.0563,20.8433,26.2,24.84,25.52,26.15,19.59,poor_high,0.29,100.73,2.09,South,3.16,South,0.8,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2728,HungYen,2022,November,30,3.27,8.55,0.23,1.18,106.0563,20.8433,20.84,17.98,19.41,20.57,13.12,poor_high,5.81,101.29,3.15,North_East,4.7,North_East,0.81,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2729,HungYen,2022,December,1,0.75,2.34,0.06,0.35,106.0563,20.8433,12.33,8.84,10.59,12.61,6.96,poor_high,4.54,101.91,4.19,North_East,5.98,North_East,0.81,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2730,HungYen,2022,December,2,2.26,5.95,0.16,0.88,106.0563,20.8433,12.2,8.04,10.12,12.83,6.71,poor_high,0.05,101.82,2.97,North_East,4.3,North_East,0.8,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2731,HungYen,2022,December,3,2.49,6.8,0.18,0.96,106.0563,20.8433,15.77,12.25,14.01,16.65,8.91,poor_high,0.02,101.5,1.45,North_East,2.14,North_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2732,HungYen,2022,December,4,1.49,4.2,0.1,0.55,106.0563,20.8433,15.55,12.58,14.06,15.78,8.97,poor_high,0.15,101.69,3.16,North_East,4.56,North_East,0.79,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2733,HungYen,2022,December,5,1.79,4.94,0.13,0.7,106.0563,20.8433,14.26,10.05,12.16,14.35,7.57,poor_high,0.15,101.94,3.3,North_East,4.88,North_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2734,HungYen,2022,December,6,2.53,6.55,0.17,0.95,106.0563,20.8433,14.26,9.86,12.06,14.63,7.51,poor_high,0.0,101.68,2.08,North_East,3.15,North_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2735,HungYen,2022,December,7,1.71,4.84,0.13,0.71,106.0563,20.8433,15.26,12.09,13.68,15.61,8.73,poor_high,0.02,101.6,2.08,North_East,3.12,North_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2736,HungYen,2022,December,8,1.97,5.48,0.16,0.85,106.0563,20.8433,16.55,14.02,15.29,16.83,9.89,poor_high,0.04,101.53,1.8,North_East,2.76,North_East,0.78,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2737,HungYen,2022,December,9,1.77,5.0,0.14,0.77,106.0563,20.8433,17.19,14.32,15.76,17.51,10.13,poor_high,0.05,101.37,1.45,North_East,2.18,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2738,HungYen,2022,December,10,1.27,3.76,0.11,0.58,106.0563,20.8433,17.52,14.23,15.87,17.64,10.01,poor_high,0.11,101.36,1.79,North_East,2.8,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2739,HungYen,2022,December,11,2.66,6.68,0.18,0.99,106.0563,20.8433,16.56,11.71,14.13,16.37,8.48,poor_high,0.02,101.52,2.4,North_East,3.65,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2740,HungYen,2022,December,12,3.59,7.84,0.2,1.11,106.0563,20.8433,14.85,9.0,11.93,14.45,7.08,fair,0.0,101.77,3.04,North_East,4.62,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2741,HungYen,2022,December,13,4.58,9.7,0.24,1.27,106.0563,20.8433,14.12,7.43,10.78,13.65,6.35,fair,0.0,101.75,1.84,North_East,2.95,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2742,HungYen,2022,December,14,4.13,9.04,0.23,1.24,106.0563,20.8433,14.0,6.87,10.43,13.47,6.1,fair,0.0,101.88,2.68,North_East,4.14,North_East,0.77,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2743,HungYen,2022,December,15,4.48,9.64,0.24,1.25,106.0563,20.8433,14.26,7.96,11.12,14.1,6.65,fair,0.0,101.4,1.31,East,2.26,East,0.76,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2744,HungYen,2022,December,16,4.04,8.99,0.23,1.23,106.0563,20.8433,16.63,11.87,14.25,15.97,8.61,poor_high,0.0,101.44,1.87,North_East,2.93,North_East,0.76,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2745,HungYen,2022,December,17,2.28,5.57,0.16,0.85,106.0563,20.8433,13.45,6.15,9.8,12.99,5.8,fair,0.01,102.41,5.38,North_East,7.75,North_East,0.76,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2746,HungYen,2022,December,18,4.24,9.28,0.23,1.17,106.0563,20.8433,11.26,3.01,7.13,10.91,4.64,ideal_healthy,0.0,102.39,2.92,North_East,4.38,North_East,0.76,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2747,HungYen,2022,December,19,4.85,10.59,0.24,1.24,106.0563,20.8433,11.74,3.97,7.86,11.46,5.0,fair,0.0,101.74,1.55,East,2.5,East,0.76,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2748,HungYen,2022,December,20,3.91,9.09,0.22,1.14,106.0563,20.8433,15.77,10.61,13.19,15.48,8.06,poor_high,0.0,101.44,1.03,East,1.67,East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2749,HungYen,2022,December,21,4.06,8.77,0.2,1.04,106.0563,20.8433,16.11,9.19,12.65,15.37,7.2,fair,0.0,101.57,2.7,North_East,3.92,North_East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2750,HungYen,2022,December,22,4.55,9.77,0.21,1.06,106.0563,20.8433,15.68,9.22,12.45,15.27,7.2,fair,0.0,101.38,1.61,North_East,2.66,North_East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2751,HungYen,2022,December,23,4.31,9.6,0.21,1.06,106.0563,20.8433,16.48,10.65,13.56,16.09,7.93,poor_high,0.0,101.49,1.85,East,3.02,East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2752,HungYen,2022,December,24,4.55,9.9,0.23,1.14,106.0563,20.8433,16.22,10.08,13.15,15.83,7.57,fair,0.0,101.73,1.77,East,2.9,East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2753,HungYen,2022,December,25,4.42,9.8,0.23,1.16,106.0563,20.8433,16.42,11.33,13.87,15.74,8.3,poor_high,0.0,101.71,1.85,East,2.91,East,0.74,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2754,HungYen,2022,December,26,2.95,7.3,0.18,0.93,106.0563,20.8433,17.23,14.92,16.08,17.12,10.5,poor_high,0.0,101.76,1.77,East,2.77,East,0.74,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2755,HungYen,2022,December,27,3.48,8.39,0.2,1.05,106.0563,20.8433,17.59,14.97,16.28,17.58,10.5,poor_high,0.01,101.69,2.44,East,3.66,East,0.74,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2756,HungYen,2022,December,28,1.44,3.86,0.1,0.55,106.0563,20.8433,13.0,9.99,11.5,12.94,7.63,poor_high,2.21,102.0,4.01,North_East,5.72,North_East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2757,HungYen,2022,December,29,2.11,5.2,0.13,0.73,106.0563,20.8433,11.15,7.36,9.26,11.43,6.29,poor_high,0.12,102.34,3.21,North_East,4.61,North_East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2758,HungYen,2022,December,30,2.15,5.5,0.14,0.73,106.0563,20.8433,12.09,7.51,9.8,12.31,6.35,poor_high,0.13,102.37,2.3,South_East,3.27,East,0.75,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2759,HungYen,2022,December,31,2.44,6.17,0.15,0.78,106.0563,20.8433,13.48,8.55,11.01,13.51,6.84,poor_high,0.0,102.22,2.12,North_East,3.17,North_East,0.74,Dong_bang_song_Hong,['cam'],"['heo', 'giacam']",['ca']
2760,KhanhHoa,2022,October,1,2.59,8.04,0.21,1.07,109.0336,12.3345,24.09,21.86,22.98,24.07,17.46,poor_high,9.37,94.3,0.57,South_East,1.14,South_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2761,KhanhHoa,2022,October,2,5.72,15.33,0.44,2.23,109.0336,12.3345,23.7,21.93,22.82,23.79,17.58,poor_high,4.76,94.27,0.77,South_East,1.5,South_East,0.9,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2762,KhanhHoa,2022,October,3,5.01,14.18,0.42,2.18,109.0336,12.3345,23.26,21.94,22.6,23.37,17.58,poor_high,5.9,94.31,1.03,North_East,2.05,East,0.9,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2763,KhanhHoa,2022,October,4,2.32,7.66,0.25,1.29,109.0336,12.3345,22.43,20.92,21.68,22.48,16.48,poor_high,22.2,94.5,0.98,East,1.95,East,0.94,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2764,KhanhHoa,2022,October,5,4.62,13.33,0.41,2.05,109.0336,12.3345,22.66,21.08,21.87,22.71,16.66,poor_high,7.53,94.5,1.2,North_East,2.37,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2765,KhanhHoa,2022,October,6,5.16,14.34,0.41,2.11,109.0336,12.3345,22.34,19.93,21.13,22.38,15.44,poor_high,7.47,94.52,0.68,South_East,1.25,East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2766,KhanhHoa,2022,October,7,4.83,13.55,0.4,2.0,109.0336,12.3345,22.46,20.25,21.35,22.41,15.87,poor_high,6.65,94.48,0.98,South_East,1.83,East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2767,KhanhHoa,2022,October,8,1.84,6.13,0.18,0.89,109.0336,12.3345,22.74,21.18,21.96,22.73,16.72,poor_high,23.16,94.52,0.99,East,1.95,East,0.94,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2768,KhanhHoa,2022,October,9,4.65,13.38,0.38,1.92,109.0336,12.3345,22.43,21.23,21.83,22.39,16.78,poor_high,9.68,94.57,0.78,South_East,1.45,South_East,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2769,KhanhHoa,2022,October,10,3.14,9.51,0.3,1.48,109.0336,12.3345,22.05,20.9,21.48,21.95,16.48,poor_high,39.9,94.61,1.07,East,2.02,East,0.96,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2770,KhanhHoa,2022,October,11,0.75,2.75,0.08,0.38,109.0336,12.3345,23.15,22.45,22.8,23.01,18.13,poor_high,37.56,94.5,1.59,North_East,3.0,North_East,0.97,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2771,KhanhHoa,2022,October,12,3.94,11.28,0.32,1.6,109.0336,12.3345,23.16,21.4,22.28,23.23,16.97,poor_high,8.77,94.43,2.28,North_East,3.96,North_East,0.95,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2772,KhanhHoa,2022,October,13,0.62,2.27,0.05,0.29,109.0336,12.3345,21.18,19.99,20.58,21.09,15.56,poor_high,14.21,94.23,1.78,North,3.04,North,0.95,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2773,KhanhHoa,2022,October,14,2.11,6.88,0.2,1.02,109.0336,12.3345,20.53,19.28,19.9,20.34,14.95,poor_high,25.48,93.86,2.05,West,3.72,West,0.97,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2774,KhanhHoa,2022,October,15,5.66,15.09,0.41,2.14,109.0336,12.3345,22.66,20.05,21.36,22.94,15.75,poor_high,1.04,93.98,0.84,South_East,1.64,South_East,0.94,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2775,KhanhHoa,2022,October,16,5.05,13.36,0.36,1.82,109.0336,12.3345,23.54,21.32,22.43,23.87,16.91,poor_high,5.81,94.28,0.97,North_East,1.76,North_East,0.94,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2776,KhanhHoa,2022,October,17,5.02,13.05,0.37,1.85,109.0336,12.3345,22.43,19.68,21.05,22.4,15.26,poor_high,1.45,94.36,1.12,South_East,1.95,South_East,0.93,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2777,KhanhHoa,2022,October,18,6.17,15.33,0.41,2.13,109.0336,12.3345,22.14,19.3,20.72,22.12,14.95,poor_high,0.45,94.28,1.06,South_East,1.89,South_East,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2778,KhanhHoa,2022,October,19,5.38,13.18,0.36,1.86,109.0336,12.3345,22.83,20.38,21.61,23.0,15.99,poor_high,1.6,94.27,0.91,South_East,1.55,South_East,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2779,KhanhHoa,2022,October,20,3.97,10.79,0.3,1.55,109.0336,12.3345,22.66,20.84,21.76,23.09,16.36,poor_high,0.42,94.51,1.28,East,2.36,East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2780,KhanhHoa,2022,October,21,5.16,13.53,0.38,1.93,109.0336,12.3345,22.87,20.81,21.83,23.17,16.36,poor_high,0.08,94.61,1.08,North_East,2.02,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2781,KhanhHoa,2022,October,22,4.36,12.45,0.34,1.75,109.0336,12.3345,22.88,21.32,22.1,23.0,16.85,poor_high,0.63,94.61,0.86,North_East,1.67,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2782,KhanhHoa,2022,October,23,3.02,9.31,0.26,1.32,109.0336,12.3345,22.59,21.59,22.09,22.55,17.15,poor_high,4.37,94.56,1.02,North_East,1.9,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2783,KhanhHoa,2022,October,24,4.5,12.25,0.34,1.71,109.0336,12.3345,22.61,20.63,21.62,22.7,16.24,poor_high,1.92,94.4,1.16,South_East,1.99,South_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2784,KhanhHoa,2022,October,25,4.81,13.09,0.36,1.84,109.0336,12.3345,22.25,21.32,21.79,22.18,16.91,poor_high,3.13,94.44,1.27,South,2.41,South,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2785,KhanhHoa,2022,October,26,3.63,10.77,0.3,1.5,109.0336,12.3345,22.61,21.58,22.1,22.62,17.21,poor_high,12.64,94.45,1.16,North_East,2.26,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2786,KhanhHoa,2022,October,27,0.8,2.96,0.08,0.41,109.0336,12.3345,22.38,21.69,22.04,22.3,17.27,poor_high,91.46,94.39,1.25,North_East,2.35,North_East,0.97,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2787,KhanhHoa,2022,October,28,4.13,11.43,0.31,1.58,109.0336,12.3345,22.2,20.6,21.4,22.28,16.17,poor_high,2.31,94.35,2.13,North_East,3.81,North_East,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2788,KhanhHoa,2022,October,29,2.67,8.31,0.23,1.2,109.0336,12.3345,22.05,20.83,21.44,22.04,16.42,poor_high,1.93,94.25,1.97,North,3.51,North,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2789,KhanhHoa,2022,October,30,3.29,9.55,0.27,1.33,109.0336,12.3345,21.74,20.03,20.88,21.7,15.62,poor_high,0.43,94.21,1.74,South_East,3.08,East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2790,KhanhHoa,2022,October,31,4.84,12.65,0.34,1.77,109.0336,12.3345,21.28,19.05,20.16,21.42,14.71,poor_high,0.03,94.25,1.25,South_East,2.23,South_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2791,KhanhHoa,2022,November,1,5.13,12.8,0.35,1.8,109.0336,12.3345,21.22,17.9,19.56,21.24,13.67,poor_high,0.01,94.34,0.96,South,1.69,South,0.9,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2792,KhanhHoa,2022,November,2,4.97,12.72,0.35,1.82,109.0336,12.3345,21.06,18.63,19.85,21.39,14.28,poor_high,0.1,94.37,0.84,North_East,1.52,North_East,0.9,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2793,KhanhHoa,2022,November,3,4.33,11.33,0.31,1.59,109.0336,12.3345,21.51,19.49,20.5,21.94,15.08,poor_high,0.7,94.48,1.02,East,1.89,East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2794,KhanhHoa,2022,November,4,1.89,6.25,0.18,0.91,109.0336,12.3345,21.39,19.62,20.51,21.73,15.14,poor_high,1.46,94.67,1.41,North_East,2.59,North_East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2795,KhanhHoa,2022,November,5,4.74,12.85,0.36,1.85,109.0336,12.3345,20.6,18.84,19.72,20.72,14.4,poor_high,0.01,94.8,1.08,North_East,2.02,North_East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2796,KhanhHoa,2022,November,6,4.82,12.97,0.36,1.84,109.0336,12.3345,21.22,18.98,20.1,21.51,14.59,poor_high,0.06,94.73,1.44,North_East,2.6,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2797,KhanhHoa,2022,November,7,4.74,12.85,0.36,1.83,109.0336,12.3345,21.77,19.56,20.67,22.08,15.14,poor_high,0.04,94.64,1.28,North,2.33,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2798,KhanhHoa,2022,November,8,5.04,13.36,0.37,1.88,109.0336,12.3345,21.67,19.79,20.73,21.88,15.38,poor_high,0.07,94.59,1.31,South_East,2.37,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2799,KhanhHoa,2022,November,9,4.99,13.27,0.37,1.88,109.0336,12.3345,22.48,20.97,21.73,22.6,16.48,poor_high,0.16,94.58,1.18,North_East,2.27,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2800,KhanhHoa,2022,November,10,4.08,11.37,0.32,1.63,109.0336,12.3345,22.61,20.92,21.76,22.7,16.48,poor_high,0.6,94.56,1.24,North_East,2.39,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2801,KhanhHoa,2022,November,11,4.8,12.82,0.35,1.81,109.0336,12.3345,22.15,20.96,21.56,22.19,16.48,poor_high,1.32,94.55,1.22,North_East,2.33,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2802,KhanhHoa,2022,November,12,1.88,6.32,0.18,0.93,109.0336,12.3345,22.85,21.8,22.33,22.87,17.4,poor_high,15.76,94.43,1.53,North_East,2.85,North_East,0.91,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2803,KhanhHoa,2022,November,13,2.54,7.95,0.23,1.18,109.0336,12.3345,22.76,22.11,22.44,22.66,17.7,poor_high,19.98,94.46,1.34,North_East,2.66,East,0.92,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2804,KhanhHoa,2022,November,14,5.05,13.36,0.37,1.91,109.0336,12.3345,22.27,21.21,21.74,22.19,16.78,poor_high,3.69,94.5,1.1,North_East,2.24,North_East,0.9,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2805,KhanhHoa,2022,November,15,4.6,12.49,0.36,1.86,109.0336,12.3345,22.83,21.42,22.12,22.9,16.97,poor_high,3.58,94.45,1.2,North_East,2.38,North_East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2806,KhanhHoa,2022,November,16,4.96,13.29,0.38,2.02,109.0336,12.3345,22.58,20.55,21.56,22.84,16.11,poor_high,1.56,94.39,1.0,East,1.88,North_East,0.88,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2807,KhanhHoa,2022,November,17,4.86,12.92,0.37,1.94,109.0336,12.3345,22.81,21.38,22.09,22.84,16.97,poor_high,3.56,94.35,1.0,North_East,2.02,North_East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2808,KhanhHoa,2022,November,18,4.58,12.54,0.36,1.91,109.0336,12.3345,22.57,21.52,22.05,22.48,17.09,poor_high,3.79,94.4,1.37,North_East,2.72,North_East,0.89,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
2809,KhanhHoa,2022,November,19,2.45,7.76,0.24,1.28,109.0336,12.3345,21.93,21.12,21.52,21.82,16.72,poor_high,33.34,94.29,1.96,North_East,3.62,North_East,0.95,Bac_Trung_Bo_va_Duyen_hai_mien_Trung,"['mia', 'san']",?,['tom']
